"Latest: Time (min)","Latest: Q-S153 CO2 (%)","Latest: Q-S102 Pres (kPa)","Latest: Temp (°C)","Latest: Q-S102 O2 (kPa)","Latest: Q-G265 Potential (V)","Latest: Q-G265 Flow (mL/min)","Latest: S129 V (V)","Latest: Q-S102 O2 (Pcor) (%)","Latest: S129 CH4 (ppm)","Latest: Sin","Latest: Square","Latest: Mode","Latest: Channel","Latest: bit0","Latest: bit1","Latest: bit2","Latest: ManualCh","Latest: Manbit0","Latest: Manbit1","Latest: Manbit2","Latest: Graybit0","Latest: Graybit1","Latest: Graybit2","Latest: Mangray0","Latest: Mangray1","Latest: Mangray2","Latest: FlagEv","Latest: FlagRef","Latest: FlagCycle","Latest: SampleTime (min)","Latest: NoEventPts","Latest: CycleNo","Latest: NoDwellPts","Latest: CO2Event (%)","Latest: CO2RefEvent (%)","Latest: CO2Ref (%)","Latest: difCO2 (%)","Latest: O2Event (%)","Latest: O2RefEvent (%)","Latest: O2Ref (ppm)","Latest: difO2 (%)","Latest: CH4Event (ppm)","Latest: CH4RefEvent (ppm)","Latest: CH4Ref (ppm)","Latest: difCH4 (ppm)","Latest: TempEvent (°C)","Latest: VCO2 (µL/h)","Latest: VO2 (µL/h)","Latest: RQ","Latest: VCO2Event (µL/h)","Latest: VO2Event (µL/h)","Latest: RQEvent","Latest: Flag1","Latest: Flag2","Latest: Flag3","Latest: Flag4","Latest: Flag5","Latest: Flag6","Latest: Flag7","Latest: Flag8","Latest: VCO2(1) (µL/h)","Latest: VO2(1) (µL/h)","Latest: RQ(1)","Latest: difCH4(1) (ppm)","Latest: VCO2(2) (µL/h)","Latest: VO2(2) (µL/h)","Latest: RQ(2)","Latest: difCH4(2) (ppm)","Latest: VCO2(3) (µL/h)","Latest: VO2(3) (µL/h)","Latest: RQ(3)","Latest: difCH4(3) (ppm)","Latest: VCO2(4) (µL/h)","Latest: VO2(4) (µL/h)","Latest: RQ(4)","Latest: difCH4(4) (ppm)","Latest: VCO2(5) (µL/h)","Latest: VO2(5) (µL/h)","Latest: RQ(5)","Latest: difCH4(5) (ppm)","Latest: VCO2(6) (µL/h)","Latest: VO2(6) (µL/h)","Latest: RQ(6)","Latest: difCH4(6) (ppm)","Latest: VCO2(7) (µL/h)","Latest: VO2(7) (µL/h)","Latest: RQ(7)","Latest: difCH4(7) (ppm)","Latest: VCO2(8) (µL/h)","Latest: VO2(8) (µL/h)","Latest: RQ(8)","Latest: difCH4(8) (ppm)","Latest: CH4 cal","Latest: CH4 V","Latest: smoothAveVO2","Latest: smoothSGVO2","Latest: CC"
0,0.0525290527344,79.2373301468,23.8587803415,16.6169837341,1.17706298828,198.586596974,1.29844665527,20.9711555189,2.66776487497,0.13052619222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.166666666667,0.0525290527344,79.2353398819,23.8616836958,16.6211301575,1.17706298828,198.586596974,1.29661560059,20.9769153288,2.59919795964,0.258819045102,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.166666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667
0.333333333333,0.0525290527344,79.2368325806,23.8587803415,16.6198862305,1.1767578125,198.509749982,1.28845214844,20.9749502715,2.29316184089,0.382683432365,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.166666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666666
0.5,0.0525290527344,79.2368325806,23.8602320206,16.6227887268,1.17721557617,198.625023286,1.29081726074,20.978613336,2.38181232454,0.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.166666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667
0.666666666667,0.0523253631592,79.2358374481,23.8602320206,16.6194715881,1.17744445801,198.682666276,1.29150390625,20.9746903969,2.40757979857,0.608761429009,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.166666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667
0.833333333333,0.0524272079468,79.2363350143,23.8602320206,16.6194715881,1.17729187012,198.644237148,1.29043579102,20.9745586859,2.36752872651,0.707106781187,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.166666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666666
1,0.0514087600708,79.2363350143,23.8631353673,16.6157398071,1.17721557617,198.625023286,1.29112243652,20.9698490019,2.39326612507,0.793353340293,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.166666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667
1.16666666667,0.0524272079468,79.2373301468,23.8602320206,16.6157398071,1.17668151855,198.490539407,1.28570556641,20.9695856439,2.19019913867,0.866025403783,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
1.33333333333,0.051103225708,79.2368325806,23.8660386988,16.6169837341,1.17683410645,198.528961027,1.2858581543,20.9712872069,2.19593227801,0.923879532511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
1.5,0.0506958465576,79.2363350143,23.8689420152,16.6186423035,1.17721557617,198.625023286,1.28791809082,20.9735120895,2.27315826386,0.96592582629,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
1.66666666667,0.0508995361328,79.2383252792,23.8747486026,16.6165690918,1.17721557617,198.625023286,1.29066467285,20.9703688629,2.37604817746,0.991444861373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
1.83333333333,0.0502884674072,79.2363350143,23.8791035035,16.6173983765,1.17721557617,198.625023286,1.28807067871,20.9719421948,2.2788776858,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
2,0.0506958465576,79.2363350143,23.8805551296,16.6182276611,1.17721557617,198.625023286,1.28684997559,20.9729887912,2.23312231024,0.991444861373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
2.16666666667,0.05059400177,79.2363350143,23.8834583705,16.6182276611,1.17691040039,198.548172539,1.28372192383,20.9729887912,2.11587415981,0.96592582629,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
2.33333333333,0.0503903121948,79.2363350143,23.8834583705,16.6132519531,1.17683410645,198.528961027,1.2865447998,20.9667092125,2.22168346598,0.923879532511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
2.5,0.0507976913452,79.2338471832,23.8892648072,16.6161544495,1.17668151855,198.490539407,1.2801361084,20.9710307403,1.98152995884,0.866025403783,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
2.66666666667,0.0498810882568,79.2353398819,23.8907164071,16.6157398071,1.17660522461,198.471329303,1.28364562988,20.9701123664,2.11304098642,0.793353340293,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
2.83333333333,0.0504921569824,79.2358374481,23.896522769,16.6161544495,1.1767578125,198.509749982,1.2899017334,20.9705039849,2.34752549085,0.707106781187,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
3,0.0490663299561,79.2363350143,23.8979743501,16.6169837341,1.17668151855,198.490539407,1.2873840332,20.9714188965,2.25314028686,0.608761429007,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
3.16666666667,0.049575553894,79.2363350143,23.896522769,16.6169837341,1.17637634277,198.413701804,1.28387451172,20.9714188965,2.12159358176,0.500000000002,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
3.33333333333,0.0484552612305,79.2368325806,23.9052322,16.6149105225,1.17652893066,198.452119666,1.28173828125,20.9686707323,2.04150885446,0.382683432365,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
3.5,0.0476405029297,79.2383252792,23.908135314,16.6207155151,1.17645263672,198.432910502,1.28280639648,20.9756017136,2.08150534434,0.2588190451,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
3.66666666667,0.0477423477173,79.2363350143,23.9168445669,16.6207155151,1.17652893066,198.452119666,1.28692626953,20.9761285805,2.23598202103,0.130526192223,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
3.83333333333,0.0476405029297,79.2368325806,23.9168445669,16.6194715881,1.17599487305,198.317665366,1.28570556641,20.9744269765,2.19021289198,1.22464679915E-16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
4,0.0475386581421,79.2368325806,23.9182960962,16.6182276611,1.1767578125,198.509749982,1.28684997559,20.9728570917,2.23310828739,-0.130526192223,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
4.16666666667,0.0470294342041,79.2363350143,23.9241021763,16.6149105225,1.17652893066,198.452119666,1.28883361816,20.9688024055,2.30747479552,-0.2588190451,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
4.33333333333,0.0475386581421,79.2368325806,23.9182960962,16.6111787415,1.17607116699,198.336871714,1.29058837891,20.9639610778,2.37323324568,-0.382683432365,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
4.5,0.0468257446289,79.2358374481,23.9284566977,16.6194715881,1.1759185791,198.298459486,1.2947845459,20.9746903969,2.53054814312,-0.500000000002,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
4.66666666667,0.0459091415405,79.2353398819,23.9313596937,16.6211301575,1.17645263672,198.432910502,1.29043579102,20.9769153288,2.36755846077,-0.608761429007,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
4.83333333333,0.0471312789917,79.2353398819,23.9284566977,16.6194715881,1.17630004883,198.394493579,1.28692626953,20.9748221095,2.23601010317,-0.707106781187,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
5,0.0444833145142,79.2358374481,23.9299081975,16.6207155151,1.1759185791,198.298459486,1.28692626953,20.9762603014,2.23599606201,-0.793353340293,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
5.16666666667,0.0459091415405,79.2353398819,23.9313596937,16.6178130188,1.17607116699,198.336871714,1.28807067871,20.9727288904,2.27890630668,-0.866025403783,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
5.33333333333,0.0455017623901,79.2338471832,23.9313596937,16.6194715881,1.17576599121,198.260049136,1.28936767578,20.9752172574,2.32756585251,-0.923879532511,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
5.5,0.0465202102661,79.2348423157,23.9371656417,16.6153251648,1.17553710938,198.202437135,1.29096984863,20.9697207431,2.38759168192,-0.96592582629,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
5.66666666667,0.0460109863281,79.2363350143,23.9386171196,16.6203008728,1.1759185791,198.298459486,1.31523132324,20.9756052823,3.29693479608,-0.991444861373,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
5.83333333333,0.0444833145142,79.2363350143,23.9444229947,16.6223740845,1.17568969727,198.240844667,1.30592346191,20.9782217735,2.94805005596,-1,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
6,0.0448906936646,79.2368325806,23.9429715314,16.6211301575,1.1759185791,198.298459486,1.29821777344,20.9765201563,2.65920254829,-0.991444861373,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
6.16666666667,0.0443814697266,79.2348423157,23.9473259104,16.6211301575,1.17622375488,198.37528582,1.29676818848,20.9770470562,2.60493381136,-0.96592582629,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
6.33333333333,0.044788848877,79.2323544846,23.9487773628,16.6186423035,1.17584228516,198.279254077,1.2964630127,20.9745657713,2.59357618558,-0.923879532511,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
6.5,0.044788848877,79.2323544846,23.9502288116,16.6173983765,1.17584228516,198.279254077,1.29928588867,20.9729957977,2.69939080747,-0.866025403783,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
6.66666666667,0.0446870040894,79.2328520508,23.9487773628,16.6186423035,1.17553710938,198.202437135,1.29493713379,20.9744340553,2.53636316445,-0.793353340293,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
6.83333333333,0.0443814697266,79.2308617859,23.9487773628,16.6207155151,1.17530822754,198.144829358,1.30096435547,20.977577601,2.76235965144,-0.707106781187,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666
7,0.044279624939,79.2308617859,23.9487773628,16.6227887268,1.17538452148,198.164031479,1.29867553711,20.9801942729,2.67656239547,-0.608761429007,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
7.16666666667,0.0443814697266,79.2323544846,23.9502288116,16.6211301575,1.17530822754,198.144829358,1.29760742188,20.9777057184,2.63647400538,-0.500000000002,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666667
7.33333333333,0.044279624939,79.2313593521,23.9502288116,16.6215447998,1.17530822754,198.144829358,1.29669189453,20.9784925258,2.60218843195,-0.382683432365,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666666,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.701748378,318.701748378,0.16666666666
7.5,0.0451962280273,79.2318569183,23.9502288116,16.6198862305,1.17538452148,198.164031479,1.28952026367,20.9762674724,2.33334406501,-0.2588190451,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.009259781,275.009259781,0.16666666667
7.66666666667,0.0443814697266,79.2303642197,23.9502288116,16.6207155151,1.17530822754,198.144829358,1.29837036133,20.9777093401,2.66513949834,-0.130526192223,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.16666666667,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-258.615339851,-258.615339851,0.16666666667
7.83333333333,0.0443814697266,79.228871521,23.9502288116,16.6198862305,1.17530822754,198.144829358,1.30142211914,20.9770578723,2.77958892533,-2.44929359829E-16,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.16666666666,30,1,48,0.0459940121969,0.0459940121969,0.0459940121969,-0.00161254247027,20.9746012031,20.9746012031,20.9746012031,0.00245666913209,2.46653480871,2.46653480871,2.46653480871,0.313054116615,23.9330044776,-191.75630791,318.701748378,0.601679497792,-191.75630791,318.701748378,0.601679497792,1,,,,,,,,-191.75630791,318.701748378,0.601679497792,0.313054116615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-340.314636759,-340.314636759,0.16666666666
8,0.0443814697266,79.2298666534,23.9516802568,16.6194715881,1.17530822754,198.144829358,1.29684448242,20.976271058,2.60795734633,0.130526192223,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666667,,1,,,,0.0459335153322,-0.00155204560556,,,20.974480542,0.00179051601629,,,2.4819561105,0.126001235824,,-184.530903636,220.393649033,0.837278680424,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-391.052995822,-391.052995822,0.16666666667
8.16666666667,0.0444833145142,79.2293690872,23.9516802568,16.6091055298,1.18385314941,200.298383856,1.3013458252,20.9633191847,2.77671150709,0.2588190451,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666667,,1,,,,0.0458730184674,-0.00138970395324,,,20.9743598808,-0.0110406960817,,,2.4973774123,0.279334094792,,-166.328302909,-1723.3522083,0.0965143991503,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-523.569565734,-523.569565734,0.16666666667
8.33333333333,0.044788848877,79.2278763885,23.9516802568,16.6144958801,1.19346618652,202.728155203,1.30073547363,20.9705177489,2.75388369128,0.382683432365,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666666,,1,,,,0.0458125216027,-0.00102367272572,,,20.9742392197,-0.00372147079142,,,2.51279871409,0.241084977189,,-124.252068233,-605.858775011,0.205084209981,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-540.459109461,-540.459109461,0.16666666666
8.5,0.044279624939,79.2273788223,23.9545831362,16.6161544495,1.19186401367,202.32267783,1.3053894043,20.9727428782,2.92836307625,0.500000000002,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666667,,1,,,,0.045752024738,-0.00147239979901,,,20.9741185585,-0.00137568034856,,,2.52822001589,0.40014306036,,-178.581811976,-258.760697911,0.690142720351,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3159.92571471,-3159.92571471,0.16666666667
8.66666666667,0.0460109863281,79.2308617859,23.9560345706,16.6136665955,1.18576049805,200.779890687,1.30859375,20.9686809168,3.04835050454,0.608761429007,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666667,,1,,,,0.0456915278733,0.00031945845481,,,20.9739978973,-0.00531698056308,,,2.54364131768,0.504709186857,,38.7594563568,-800.311176899,0.0484304823868,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8984.58550037,-8984.58550037,0.16666666667
8.83333333333,0.0960167770386,79.2273788223,23.9618402717,16.6057883911,1.19026184082,201.917406515,1.30516052246,20.9596589436,2.91978297332,0.707106781187,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666666,,1,,,,0.0456310310086,0.05038574603,,,20.9738772362,-0.0142182925954,,,2.55906261947,0.360720353847,,6102.25699388,-559.629385468,10.9041039523,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16621.9293775,-16621.9293775,0.16666666666
9,0.227498397827,79.2253885574,23.9647431007,16.4610782166,1.18370056152,200.259875954,1.30912780762,20.7775291688,3.06858184047,0.793353340293,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666667,,1,,,,0.0455705341439,0.181927863683,,,20.973756575,-0.196227406239,,,2.57448392127,0.494097919202,,21860.493473,-24033.8933687,0.909569379281,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25795.7847064,-25795.7847064,0.16666666667
9.16666666667,0.309279762268,79.2273788223,23.9676459153,16.325075531,1.18988037109,201.820943726,1.30714416504,20.6053459974,2.99414386409,0.866025403783,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666667,,1,,,,0.0455100372791,0.263769724989,,,20.9736359139,-0.368289916478,,,2.58990522306,0.404238641029,,31946.3103056,-47956.2438059,0.666155390212,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35392.8652021,-35392.8652021,0.16666666667
9.33333333333,0.331176391602,79.2283739548,23.9734515014,16.2873430786,1.19102478027,202.110367149,1.30676269531,20.5574622646,2.97980626493,0.923879532511,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666666,,1,,,,0.0454495404144,0.285726851188,,,20.9735152527,-0.416052988131,,,2.60532652485,0.374479740075,,34656.1949328,-54647.5740944,0.634176274193,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45282.3937253,-45282.3937253,0.16666666666
9.5,0.342073783875,79.2323544846,23.9792570303,16.2877577209,1.1888885498,201.570195182,1.30355834961,20.5569528091,2.85954266809,0.96592582629,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666667,,1,,,,0.0453890435497,0.296684740325,,,20.9733945916,-0.416441782504,,,2.62074782665,0.238794841438,,35888.2516259,-54209.2680651,0.66203165818,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54626.6897794,-54626.6897794,0.16666666667
9.66666666667,0.375173339844,79.2318569183,23.9836111395,16.2720013123,1.18927001953,201.666627579,1.30020141602,20.5371954479,2.73372623089,0.991444861373,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666667,,1,,,,0.045328546685,0.329844793159,,,20.9732739304,-0.436078482513,,,2.63616912844,0.0975571024432,,39917.036252,-56176.9422744,0.710559077015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60696.8004877,-60696.8004877,0.16666666667
9.83333333333,0.426401268005,79.2283739548,23.9850625021,16.1977803345,1.19438171387,202.959949038,1.30020141602,20.4444184905,2.7338464084,1,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.16666666666,,1,,,,0.0452680498203,0.381133218185,,,20.9731532692,-0.528734778788,,,2.65159043024,0.0822559781597,,46421.0000675,-69157.4455477,0.671236476418,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64063.9536039,-64063.9536039,0.16666666666
