"","time.min","Q.S153.CO2","Q.S102.Pres.kPa","Temp.C","Q.S102.O2.kPa","Q.G265.Potential.V","Q.G265.Flow.mL.min","S129.V.V","Q.S102.O2.Pcor","S129.CH4.ppm","Sin","Square","Mode","channel","bit0","bit1","bit2","ManualCh","Manbit0","Manbit1","Manbit2","Graybit0","Graybit1","Graybit2","Mangray0","Mangray1","Mangray2","FlagEv","FlagRef","FlagCycle","SampleTime.min","NoEventPts","CycleNo","NoDwellPts","CO2Event","CO2RefEvent","CO2Ref","difCO2","O2Event","O2RefEvent","O2Ref.ppm","difO2","CH4Event.ppm","CH4RefEvent.ppm","CH4Ref.ppm","difCH4.ppm","TempEvent.C","VCO2.?L.h","VO2.?L.h","RQ","VCO2Event.?L.h","VO2Event.?L.h","RQEvent","Flag1","Flag2","Flag3","Flag4","Flag5","Flag6","Flag7","Flag8","VCO2.1.?L.h","VO2.1.?L.h","RQ.1","difCH4.1.ppm","VCO2.2.?L.h","VO2.2.?L.h","RQ.2","difCH4.2.ppm","VCO2.3.?L.h","VO2.3.?L.h","RQ.3","difCH4.3.ppm","VCO2.4.?L.h","VO2.4.?L.h","RQ.4","difCH4.4.ppm","VCO2.5.?L.h","VO2.5.?L.h","RQ.5","difCH4.5.ppm","VCO2.6.?L.h","VO2.6.?L.h","RQ.6","difCH4.6.ppm","VCO2.7.?L.h","VO2.7.?L.h","RQ.7","difCH4.7.ppm","VCO2.8.?L.h","VO2.8.?L.h","RQ.8","difCH4.8.ppm","CH4.cal","CH4.V","smoothAveVO2","smoothSGVO2","CC"
"598",99.5,0.337083389,79.35923387,25.35396437,16.25583026,1.183013916,200.0866136,1.578445435,20.48385483,13.14255304,0.258819045,1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.054239558,0.282843832,NA,NA,20.85028127,-0.366426441,NA,NA,11.27457336,1.86797968,NA,33961.39825,-46633.52339,0.728261469,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46447.94757,-46447.94757,0.166666667
"599",99.66666667,0.336064941,79.35873631,25.35976147,16.26122061,1.183166504,200.1251131,1.575088501,20.49077565,13.01700224,0.130526192,1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.054204563,0.281860378,NA,NA,20.85024746,-0.359471819,NA,NA,11.29478999,1.722212241,NA,33849.45269,-45618.53939,0.742010883,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46378.6997,-46378.6997,0.166666667
"600",99.83333333,0.337694458,79.35525334,25.36700783,16.25665955,1.181335449,199.6632431,1.576385498,20.48592735,13.0661158,-4.91e-16,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.054169569,0.283524889,NA,NA,20.85021366,-0.364286309,NA,NA,11.31500663,1.751109171,NA,33970.93737,-46189.42436,0.735470031,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46472.0498,-46472.0498,0.166666667
"601",100,0.344212524,79.35276551,25.3684571,16.25790347,1.182250977,199.8941444,1.575546265,20.4881372,13.03511477,-0.130526192,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.054134575,0.290077949,NA,NA,20.85017985,-0.362042645,NA,NA,11.33522326,1.699891517,NA,34795.60002,-45695.80988,0.761461502,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46528.35663,-46528.35663,0.166666667
"602",100.1666667,0.345842041,79.34978011,25.37860195,16.25043991,1.180038452,199.3362486,1.575164795,20.47950213,13.02132708,-0.258819045,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.054099581,0.29174246,NA,NA,20.85014604,-0.370643908,NA,NA,11.35543989,1.665887197,NA,34898.01102,-46815.54728,0.745436357,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46492.19456,-46492.19456,0.166666667
"603",100.3333333,0.343194077,79.34978011,25.37715269,16.24214706,1.179733276,199.2593284,1.577911377,20.46905113,13.12412949,-0.382683432,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.054064587,0.28912949,NA,NA,20.85011223,-0.381061101,NA,NA,11.37565652,1.748472977,NA,34572.98778,-48453.28289,0.713532411,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46377.74032,-46377.74032,0.166666666
"604",100.5,0.332296684,79.34828741,25.37715269,16.25292776,1.179885864,199.2977876,1.58416748,20.48302275,13.35854184,-0.5,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.054029593,0.278267092,NA,NA,20.85007843,-0.367055673,NA,NA,11.39587315,1.962668687,NA,33280.54279,-46688.87281,0.712815298,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46053.2595,-46053.2595,0.166666667
"605",100.6666667,0.323639877,79.34878498,25.37425416,16.2620499,1.178970337,199.0670608,1.589660645,20.49439056,13.56406547,-0.608761429,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053994598,0.269645279,NA,NA,20.85004462,-0.35565406,NA,NA,11.41608978,2.147975689,NA,32212.03971,-45185.54195,0.712883775,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45710.20765,-45710.20765,0.166666667
"606",100.8333333,0.321399292,79.35525334,25.38294974,16.27158667,1.187362671,201.1845825,1.591796875,20.50473785,13.64291176,-0.707106781,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.053959604,0.267439688,NA,NA,20.85001081,-0.345272957,NA,NA,11.43630641,2.206605347,NA,32287.91211,-44153.10862,0.731271549,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45407.05895,-45407.05895,0.166666666
"607",101,0.322825119,79.35575091,25.39019603,16.26868417,1.182785034,200.0288679,1.594390869,20.50095171,13.73991007,-0.79335334,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.05392461,0.268900509,NA,NA,20.849977,-0.34902529,NA,NA,11.45652304,2.283387034,NA,32277.90143,-44422.25595,0.726615539,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45087.46094,-45087.46094,0.166666667
"608",101.1666667,0.326185997,79.35525334,25.38874677,16.26868417,1.187820435,201.3002467,1.587982178,20.50108025,13.50014048,-0.866025404,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053889616,0.272296381,NA,NA,20.84994319,-0.348862939,NA,NA,11.47673967,2.023400808,NA,32892.9781,-44571.77937,0.737977675,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45205.70805,-45205.70805,0.166666667
"609",101.3333333,0.327509979,79.35575091,25.38874677,16.26039133,1.182098389,199.8556561,1.592025757,20.4905015,13.65139244,-0.923879533,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.053854622,0.273655358,NA,NA,20.84990939,-0.35940789,NA,NA,11.4969563,2.154436136,NA,32820.47746,-45806.56027,0.716501682,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46025.81249,-46025.81249,0.166666666
"610",101.5,0.33199115,79.35823874,25.39019603,16.26163525,1.187057495,201.1074825,1.596374512,20.49142661,13.81371761,-0.965925826,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053819627,0.278171523,NA,NA,20.84987558,-0.358448963,NA,NA,11.51717293,2.296544676,NA,33570.63526,-45803.73322,0.732923561,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47502.07307,-47502.07307,0.166666667
"611",101.6666667,0.355313606,79.35973144,25.39599305,16.25002527,1.184234619,200.3946618,1.601409912,20.47641162,14.00190523,-0.991444861,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053784633,0.301528973,NA,NA,20.84984177,-0.373430151,NA,NA,11.53738956,2.464515671,NA,36259.52522,-47177.367,0.768578823,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49642.58195,-49642.58195,0.166666667
"612",101.8333333,0.383422768,79.35873631,25.39599305,16.22182959,1.179962158,199.3170179,1.604614258,20.44113899,14.12200342,-1,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.053749639,0.329673129,NA,NA,20.84980796,-0.408668971,NA,NA,11.55760619,2.564397229,NA,39430.75399,-51361.37884,0.767712139,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53419.56093,-53419.56093,0.166666666
"613",102,0.417948151,79.360229,25.4032393,16.19902426,1.190872192,202.0717713,1.596908569,20.41201804,13.8333579,-0.991444861,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053714645,0.364233506,NA,NA,20.84977415,-0.437756113,NA,NA,11.57782282,2.255535078,NA,44165.57142,-55423.04818,0.796880952,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59975.91366,-59975.91366,0.166666667
"614",102.1666667,0.473860939,79.34978011,25.39454379,16.16543823,1.191864014,202.3226778,1.595153809,20.37237937,13.76950018,-0.965925826,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053679651,0.420181288,NA,NA,20.84974035,-0.477360978,NA,NA,11.59803945,2.171460725,NA,51011.0461,-59777.03272,0.853355273,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69208.58766,-69208.58766,0.166666667
"615",102.3333333,0.57876107,79.34978011,25.39309454,16.0750462,1.177520752,198.7018815,1.592025757,20.25846345,13.65241966,-0.923879533,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.053644656,0.525116414,NA,NA,20.84970654,-0.591243086,NA,NA,11.61825609,2.034163572,NA,62609.19858,-72565.38518,0.862797027,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78673.06354,-78673.06354,0.166666666
"616",102.5,0.666653122,79.35077525,25.39599305,15.94070209,1.179656982,199.2400996,1.597061157,20.08890529,13.84071716,-0.866025404,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053609662,0.61304346,NA,NA,20.84967273,-0.760767439,NA,NA,11.63847272,2.202244449,NA,73295.16611,-95597.07622,0.766709287,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87259.22544,-87259.22544,0.166666667
"617",102.6666667,0.669199242,79.35425821,25.39164529,15.84740756,1.174850464,198.0296265,1.605224609,19.97045643,14.14564404,-0.79335334,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053574668,0.615624574,NA,NA,20.84963892,-0.879182491,NA,NA,11.65868935,2.486954696,NA,73163.91073,-112711.5427,0.649125271,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93161.24788,-93161.24788,0.166666667
"618",102.8333333,0.639969788,79.35127281,25.39599305,15.89633536,1.189117432,201.6280532,1.604919434,20.03286752,14.13475396,-0.707106781,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.053539674,0.586430114,NA,NA,20.84960511,-0.816737595,NA,NA,11.67890598,2.455847985,NA,70959.36648,-106145.6328,0.668509524,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96008.05932,-96008.05932,0.166666666
"619",103,0.600963234,79.35027768,25.40179005,15.93655566,1.18522644,200.6450393,1.601791382,20.08380579,14.01785144,-0.608761429,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.05350468,0.547458554,NA,NA,20.84957131,-0.765765515,NA,NA,11.69912261,2.31872883,NA,65920.96009,-99111.17992,0.665121333,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96046.61807,-96046.61807,0.166666667
"620",103.1666667,0.557781044,79.35027768,25.40758705,16.00123987,1.180114746,199.3554799,1.599121094,20.16532309,13.91790528,-0.5,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053469686,0.504311358,NA,NA,20.8495375,-0.684214407,NA,NA,11.71933924,2.198566039,NA,60333.8396,-87509.54048,0.689454421,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93606.21436,-93606.21436,0.166666667
"621",103.3333333,0.545457825,79.35177038,25.41628251,16.0290209,1.184692383,200.5102108,1.598205566,20.19995374,13.88337685,-0.382683432,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.053434691,0.492023133,NA,NA,20.84950369,-0.649549956,NA,NA,11.73955587,2.143820986,NA,59203.51855,-83136.95128,0.712120395,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89000.4602,-89000.4602,0.166666666
"622",103.5,0.565113869,79.35525334,25.41773176,16.01948413,1.181182861,199.6247662,1.598739624,20.18704932,13.90275548,-0.258819045,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053399697,0.511714172,NA,NA,20.84946988,-0.662420562,NA,NA,11.7597725,2.142982981,NA,61300.12705,-84096.19856,0.728928633,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85335.05554,-85335.05554,0.166666667
"623",103.6666667,0.541791412,79.35724361,25.41773176,16.00041058,1.183776855,200.2791297,1.598587036,20.16250799,13.89669609,-0.130526192,-1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,1,NA,NA,0.166666667,30,2,48,0.423179578,NA,0.053364703,0.488426709,20.37144224,NA,20.84943608,-0.686928084,13.62093536,NA,11.77998913,2.116706964,25.38449554,58705.72827,-88829.75826,0.660879073,58705.72827,-88829.75826,0.660879073,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58705.72827,-88829.75826,0.660879073,2.116706964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82787.88034,-82787.88034,0.166666667
"624",103.8333333,0.514191475,79.35973144,25.41628251,16.05514337,1.183395386,200.1828658,1.601028442,20.23084388,13.98762891,3.92e-15,1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.053329709,0.460861766,NA,NA,20.84940227,-0.618558386,NA,NA,11.80020576,2.187423151,NA,55364.07318,-79284.17801,0.698299138,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81014.06446,-81014.06446,0.166666666
"625",104,0.513784096,79.35823874,25.41773176,16.06799728,1.181869507,199.7979273,1.605834961,20.24742174,14.16777706,0.130526192,1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053294715,0.460489381,NA,NA,20.84936846,-0.601946718,NA,NA,11.82042239,2.347354664,NA,55211.92711,-76627.52394,0.720523439,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79599.00742,-79599.00742,0.166666667
"626",104.1666667,0.507469719,79.3647071,25.419181,16.06136301,1.178970337,199.0670608,1.605377197,20.23741231,14.14949185,0.258819045,1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.05325972,0.454209999,NA,NA,20.84933465,-0.611922339,NA,NA,11.84063902,2.308852823,NA,54260.97694,-78050.11686,0.695206864,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78461.24848,-78461.24848,0.166666667
"627",104.3333333,0.493313293,79.35575091,25.419181,16.07297299,1.186141968,200.8762272,1.605377197,20.25432663,14.15108877,0.382683432,1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.053224726,0.440088567,NA,NA,20.84930084,-0.594974209,NA,NA,11.86085565,2.290233122,NA,53051.92916,-76627.01586,0.692339752,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77614.46451,-77614.46451,0.166666666
"628",104.5,0.490869019,79.35326308,25.41773176,16.08458298,1.195755005,203.3077658,1.5990448,20.26959239,13.91452617,0.5,1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053189732,0.437679287,NA,NA,20.84926704,-0.579674641,NA,NA,11.88107228,2.033453882,NA,53399.36697,-75274.04325,0.709399478,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76949.49492,-76949.49492,0.166666667
"629",104.6666667,0.510932442,79.35923387,25.41773176,16.06302158,1.17767334,198.7403135,1.598129272,20.24089799,13.87921588,0.608761429,1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053154738,0.457777704,NA,NA,20.84923323,-0.608335235,NA,NA,11.90128891,1.977926969,NA,54596.86849,-77269.49944,0.706577225,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75545.26404,-75545.26404,0.166666667
"630",104.8333333,0.477119972,79.35973144,25.419181,16.04353339,1.179122925,199.1055106,1.596679688,20.21621431,13.82487884,0.707106781,1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.053119744,0.424000229,NA,NA,20.84919942,-0.632985106,NA,NA,11.92150554,1.903373295,NA,50665.72405,-82194.8216,0.616410171,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73748.3578,-73748.3578,0.166666666
"631",105,0.40878212,79.36072657,25.419181,16.10863223,1.182174683,199.8749,1.598358154,20.29798986,13.88752051,0.79335334,1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053084749,0.35569737,NA,NA,20.84916561,-0.551175751,NA,NA,11.94172218,1.945798339,NA,42669.42371,-72274.78233,0.590377755,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71587.36573,-71587.36573,0.166666667
"632",105.1666667,0.383015388,79.35525334,25.419181,16.15507217,1.172103882,197.3387645,1.603164673,20.35791141,14.06837016,0.866025404,1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.053049755,0.329965633,NA,NA,20.8491318,-0.491220395,NA,NA,11.96193881,2.106431357,NA,39079.12969,-63191.40646,0.618424749,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69965.83391,-69965.83391,0.166666667
"633",105.3333333,0.382302475,79.35724361,25.42063024,16.15465753,1.183776855,200.2791297,1.596984863,20.35687834,13.83673366,0.923879533,1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.053014761,0.329287714,NA,NA,20.849098,-0.49221966,NA,NA,11.98215544,1.854578226,NA,39580.04838,-64306.12121,0.615494258,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68990.67245,-68990.67245,0.166666666
"634",105.5,0.396357056,79.3632144,25.42063024,16.14760861,1.18309021,200.1058631,1.600723267,20.34646496,13.97559449,0.965925826,1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.052979767,0.343377289,NA,NA,20.84906419,-0.502599225,NA,NA,12.00237207,1.973222422,NA,41237.20789,-65379.35274,0.630737475,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68397.11736,-68397.11736,0.166666667
